DOCULECT	GLOSS	IPA
DogulDomKundialang	chicken	ɔ́llɔ̀
DonnoSo	chicken	èn.dʒé
JamsayGourou	chicken	ɛ̀sɛ́
JamsayDouentza	chicken	ɛ̀ɲɛ́
JamsayMondoro	chicken	ɛ̀ɲɛ́
Mombo	chicken	sídʒà
BonduSoNajamba	chicken	kòkó+rò
BonduSoNajamba	chicken	kórò
Nanga	chicken	ɛ̀n.dʒɛ̂
Penange	chicken	sír+ɡà
PergeTegu	chicken	ɛ̀n.dʒɛ́
TebulUre	chicken	ɛ̀n.dʒɛ́
TiranigeBoui	chicken	sìdʒá
TiranigeNingo	chicken	sì.ìdʒá
TogoKan	chicken	kò+ɡó
TommoSoTongoTongo	chicken	ɛ̀n.dʒɛ́
TomoKanDiangassagou	chicken	kù+ɡò
TomoKanSegue	chicken	kù+ɡò
ToroTegu	chicken	ɛ̀.∼sá
ToroTegu	chicken	ɛ̀sá
YandaDom	chicken	ɛ̀dɛ̀
YornoSo	chicken	ɛ̀ɲɛ́
BankanTey	rooster	ɛ̀zɛ̀kò.ó+rò+m
BenTey	rooster	ɛ̀n.dʒɛ̀+kò.órò+m
Bunoge	rooster	sì.ìdʒá+nòlò
DogulDomBendiely	rooster	ɔ̀llɔ̀á+nà
DonnoSo	rooster	èn.dʒèà+ná
JamsayDouentza	rooster	ɛ̀ɲɛ̀àr.∼á
BonduSoNajamba	rooster	kòròá+nè
Nanga	rooster	ɛ̀n.dʒɛ̀á+r.∼à
Penange	rooster	sìr+ɡàwá+lá
PergeTegu	rooster	ɛ̀n.dʒɛ̀à+r.∼á
TebulUre	rooster	ɛ̀+ŋkò+kó
Tiranige	rooster	sìdʒà+báná
TogoKan	rooster	kòɡòà+r.∼á
TomoKanDiangassagou	rooster	kùɡòà+là
TomoKanSegue	rooster	kùɡò+ʔàlà
ToroTegu	rooster	ɛ̀sààrá
YandaDom	rooster	ɛ̀dɛ̀kò+ŋò
YornoSo	rooster	ɛ̀ɲɛ̀àr.∼á
Ampari	egg	pórì
BankanTey	egg	tàrí.ì
BenTey	egg	tàrí.ì
Bunoge	egg	pólé+ŋ.ɡè
DogulDomBendiely	egg	púlɔ̀
DogulDomKundialang	egg	pòló
DonnoSo	egg	tálù
JamsayGourou	egg	tárú
JamsayDouentza	egg	tárú
Mombo	egg	pólè
BonduSoNajamba	egg	pǒl+ŋ.ɡó
Nanga	egg	tà.àrî
Penange	egg	pòlè
PergeTegu	egg	tárú
TebulUre	egg	tálɛ́
TiranigeBoui	egg	pól+ŋ.ɡé
TiranigeNingo	egg	pólé
TogoKan	egg	tárú
TommoSoTongoTongo	egg	tálú
ToroTegu	egg	tàrú
YandaDom	egg	tòl
YornoSo	egg	tâl
JamsayDouentza	egg yolk (yellow)	tàrù+jɔ̀rɔ̀+pìr.∼é
BonduSoNajamba	egg yolk (yellow)	pòl+ŋ.ɡòɔ́.ɔ́+là+ŋ.ɡò
TommoSoTongoTongo	egg yolk (yellow)	tàlùn+jɛ̀lɛ̀ɔ́.ɔ́+lɔ̀
TommoSoTongoTongo	egg yolk (yellow)	tàlù+jùlɔ̀+púnɔ́
ToroTegu	egg yolk (yellow)	tàrù+bàr.∼í
YandaDom	egg yolk (yellow)	tòl+lòl+púná
YornoSo	egg yolk (yellow)	tàl+jùlɔ̀+pɔ̀r.∼ɔ̀+kɔ̌l
Ampari	person, human being	ì+n.dà+ró
BankanTey	person, human being	àsùmǎ+m
BenTey	person, human being	nǔ+m
Bunoge	person, human being	sódʒò
DogulDomBendiely	person, human being	nóó
DogulDomKundialang	person, human being	nò.ó
DonnoSo	person, human being	ndɛ́
JamsayGourou	person, human being	ínén
JamsayDouentza	person, human being	ínén
JamsayMondoro	person, human being	ínén
Mombo	person, human being	ndá
BonduSoNajamba	person, human being	nò.ó
BonduSoKindige	person	nòó
Nanga	person, human being	nù.ú
Penange	person, human being	ntá
PergeTegu	person, human being	ínér.∼ú
TebulUre	person, human being	ɲě
Tiranige	person, human being	n.dà.à
TogoKan	person, human being	nǎ
TommoSoTongoTongo	person, human being	ndɛ́
TomoKanDiangassagou	person, human being	nèŋè
TomoKanSegue	person, human being	ɲɛ̀ʔ.~ɛ̀
ToroTegu	person, human being	nùr.∼ú
ToroTegu	person, human being	nùr.∼ú
ToroTegu	person, human being	nùnú.ù+r.∼ú
YandaDom	person, human being	nò
YornoSo	person, human being	ìnɛ́
BankanTey	boy	àr.∼àjî+m
BenTey	boy	àsùw.∼ɛ̀+jî+m
BenTey	boy	àsùw.∼ɛ̀+jî+m
BenTey	boy	àsùw.∼ɔ̀+jî+m
BenTey	boy	àsùw.∼ɔ̀+jî+m
Bunoge	boy	bé.énò+lòjè
DogulDomBendiely	boy	èɡùánà
DogulDomKundialang	boy	èɡánà
DonnoSo	boy	ànnàí.ì
DonnoSo	boy	ànnàj
JamsayGourou	boy	àîn
JamsayDouentza	boy	àj.∼în
JamsayMondoro	boy	àj.∼în
Mombo	boy	wè.èwá+láj
BonduSoNajamba	boy	è+n.dè.èá+nè
Nanga	boy	ár.∼âj~
Nanga	boy	ár.∼âj~
Penange	boy	wè.èwá+lá
PergeTegu	boy	ànì.ír.∼ù
TebulUre	boy	ár.∼ájɛ̀
Tiranige	boy	bèbá+náwè
TogoKan	boy	àr.∼áj~
TommoSoTongoTongo	boy	ànnàj
TomoKanDiangassagou	boy	ʔà.à~ʔí.í~
TomoKanSegue	boy	ʔà.à~ʔì+w~
YandaDom	boy	ènèán
BankanTey	girl	jà.àjî+m
BenTey	girl	jà.àjî+m
BenTey	girl	jà.àjî+m
Bunoge	girl	bé.éjɔ̀.ɔ̀+jɛ̀
DogulDomBendiely	girl	èɡùjáá
DogulDomKundialang	girl	èɡìjà.á
DonnoSo	girl	jà.ànàj
DonnoSo	girl	jà.ànàí.ì
JamsayGourou	girl	ɲɛ̌jn
JamsayDouentza	girl	ɲɛ̀în
JamsayMondoro	girl	ɲɛ̀în
Mombo	girl	wè.èjà.á+j
Mombo	girl	wè.èjà.á+j
BonduSoNajamba	girl	è+n.dè.è+jɛ̀.ɛ́
Nanga	girl	jǎj~
Nanga	girl	jǎj~
Penange	girl	wè.èjɔ̀.ɔ̀
PergeTegu	girl	ɲǎj+nù
TebulUre	girl	ɛ̀dájɛ́
Tiranige	girl	béjé+wè
TogoKan	girl	ɲɛ̌j~
TommoSoTongoTongo	girl	ìjàj
TomoKanDiangassagou	girl	ɲò.ò~ʔí.í~
TomoKanSegue	girl	ɲɔ̀w.∼+ʔìw~
ToroTegu	girl	j.∼àr.∼ì.ì+r.∼í.í
YandaDom	girl	èníjè
Nanga	young (adolescent) man, not yet bearded	àr.∼àɡù+rɔ́
TogoKan	young (adolescent) man, not yet bearded	àr.∼àì~só.ó+ró
TommoSoTongoTongo	young (adolescent) man, not yet bearded	sàɡà+ràj
YornoSo	young (adolescent) man, not yet bearded	ì.ìsò.órò
BankanTey	young (adolescent) woman, not yet a mother	jàɡù+râ+m
BenTey	young (adolescent) woman, not yet a mother	jàɡù+rɔ̂+m
DonnoSo	young (adolescent) woman, not yet a mother	ɡùlɔ́
JamsayDouentza	young (adolescent) woman, not yet a mother	ɲɛ̀ìn+jà.àsú+ŋúr.∼í+n
BonduSoNajamba	young (adolescent) woman, not yet a mother	è+n.dè+ɡùlá.à
Nanga	young (adolescent) woman, not yet a mother	jàɡù+rɔ́
TommoSoTongoTongo	young (adolescent) woman, not yet a mother	ìjàj+ɡùlɔ̌+j
ToroTegu	young (adolescent) woman, not yet a mother	jàɡù+rɔ̌n
YandaDom	young (adolescent) woman, not yet a mother	ɡùlɔ̀
YornoSo	young (adolescent) woman, not yet a mother	jà.àɡù+lɔ̀j
Ampari	man, male person	ì+n.dá+nàrà
Ampari	man, male person	nàrá
BankanTey	man, male person	ár.∼à+m
BenTey	man, male person	ár.∼à+m
Bunoge	man, male person	nólò
DogulDomBendiely	man, male person	ánà
DogulDomBendiely	man, male person	nòòánà
DogulDomKundialang	man, male person	ánà
DonnoSo	man, male person	ánná
JamsayGourou	man, male person	ǎn
JamsayDouentza	man, male person	ǎn
JamsayMondoro	man, male person	ǎn
Mombo	man, male person	wálá
BonduSoNajamba	man, male person	ánè
BonduSoNajamba	man, male person	ánì
Nanga	man, male person	ár.∼â
Penange	man, male person	wálá
PergeTegu	man, male person	ànú
TebulUre	man, male person	ár.∼á
Tiranige	man, male person	n.dà+báná
Tiranige	man, male person	bànà
Tiranige	man, male person	báná
TogoKan	man, male person	àr.∼á
TommoSoTongoTongo	man, male person	ànná
TomoKanDiangassagou	man, male person	ʔà.à~
ToroTegu	man, male person	ànú
YandaDom	man, male person	án
YornoSo	man, male person	ájnɛ́
BankanTey	old man	àr.∼àpɛ̌+m
BenTey	old man	àr.∼àpɛ̌+m
Bunoge	old man	nòló+kɛ̀m+nɔ̀
DogulDomKundialang	old man	ànàpǎ+j
DonnoSo	old man	ànná.á+nà
DonnoSo	old man	ànnà+pǎj
JamsayDouentza	old man	àn.ɡǎ+n
Mombo	old man	wàlà+ká.ánù
BonduSoNajamba	old man	ànèkú+n.dʒɛ́.ɛ́
BonduSoKindige	old man	ànkú+n.dʒɛ̀
Nanga	old man	àr.∼àpɛ̀.ɛ́
Penange	old man	wàlà+ká.ám+nɔ́
TebulUre	old man	àr.∼àpɛ̀.ɛ́
Tiranige	old man	n.dà+bànà+kún+dʒú
TogoKan	old man	àr.∼àɡà+rá
TogoKan	old man	àr.∼àɡà+ràpɛ̌~
TogoKan	old man	ànná.á
TommoSoTongoTongo	old man	ànnà+pɛ̀.ɛ̀nɛ́
TomoKanDiangassagou	old man	ʔà.à~ɡà+r.∼àw~
TomoKanSegue	old man	ʔà.à~ɡà+ràw~
ToroTegu	old man	ànpà+jnú
ToroTegu	old man	àràpà+jnú
YandaDom	old man	ànpɛ̀+j
YornoSo	old man	àjnɛ̀+pɛ̌j+nɛ́
Ampari	woman, female person	ì+n.dá+jɔ̀.ɔ̀
Ampari	woman, female person	jɔ̀.ɔ́
BankanTey	woman, female person	jǎ+m
BenTey	woman, female person	jǎ+m
Bunoge	woman, female person	jɔ́
DogulDomBendiely	woman, female person	jáá
DogulDomBendiely	woman, female person	nòòjáá
DogulDomKundialang	woman, female person	jà.á
DogulDomKundialang	woman, female person	jà.á+ɡ
DonnoSo	woman, female person	jà.àná
DonnoSo	woman, female person	jà.ànà+pǎj
JamsayGourou	woman, female person	ɲɛ̌n
JamsayDouentza	woman, female person	ɲɛ̌n
JamsayMondoro	woman, female person	ɲɛ̌n
Mombo	woman, female person	jɔ́.ɔ̀
BonduSoNajamba	woman, female person	jɛ̀.ɛ́
Nanga	woman, female person	jǎŋ
Penange	woman, female person	jɔ̀.ɔ̀
PergeTegu	woman, female person	ɲàr.∼ú
TebulUre	woman, female person	jǎ
TiranigeBoui	woman, female person	n.dà+jé.é
TiranigeBoui	woman, female person	jé.é
TiranigeNingo	woman, female person	jé.é
TogoKan	woman, female person	ɲɛ̌
TommoSoTongoTongo	woman, female person	jààná
ToroTegu	woman, female person	j.∼àr.∼ú
ToroTegu	woman, female person	j.∼àr.∼ú
YandaDom	woman, female person	jɛ̀
YornoSo	woman, female person	jà.ár.∼á
BankanTey	old woman	jàpɛ̌+m
BenTey	old woman	jàpɛ̌+m
Bunoge	old woman	jɔ́.ɔ́kɛ̀+mnɔ̀
DogulDomKundialang	old woman	jà.àpǎ+j
DonnoSo	old woman	jàn+ná.ánà
JamsayDouentza	old woman	ɲɛ̀n+ɡǎn
Mombo	old woman	jɔ̀.ɔ̀ká.á+nù
BonduSoNajamba	old woman	jàsí+lè
Nanga	old woman	jà.àpɛ̀.ɛ́
Penange	old woman	jɔ̀.ɔ̀ká.á+mnɔ́
TebulUre	old woman	jàpɛ̀.ɛ́
Tiranige	old woman	n.dà+jè.èkú+n.dʒú
TogoKan	old woman	jɛ̀ná.á
TommoSoTongoTongo	old woman	jàànà+pɛ̀.ɛ̀nɛ́
TomoKanDiangassagou	old woman	ɲò.ò~ɡà+r.∼àw~
TomoKanSegue	old woman	ɲɔ̀w.∼+ɡàrà+w~
ToroTegu	old woman	jàpà+jnú
YandaDom	old woman	jɛ̀pɛ̀+j
YornoSo	old woman	jàpɛ̌+jnɛ́
BankanTey	old (thing, animal)	pɛ̀.ɛ́
BenTey	old (thing, animal)	pɛ̀.ɛ́
Bunoge	old (thing, animal)	ʔìl+ɛ̀
DogulDomBendiely	old (thing, animal)	dìj+ɔ́
DogulDomKundialang	old (thing, animal)	dìjɔ̀.ɔ́
DonnoSo	old (thing, animal)	pɛ̌+j
JamsayGourou	old (thing, animal)	kó.ór+ó
JamsayGourou	old (thing, animal)	pɛ́+j.∼
JamsayDouentza	old (thing, animal)	pɛ̌+j.∼
JamsayMondoro	old (thing, animal)	pɛ̌+j.∼
Mombo	old (thing, animal)	ká.án+ú
BonduSoNajamba	old (thing, animal)	kún.dʒɔ́.ɔ́
Nanga	old (thing, animal)	pɛ̀.ɛ́
Penange	old (thing, animal)	ká.ámn+ɔ́
PergeTegu	old (thing, animal)	pɛ̌+j
TebulUre	old (thing, animal)	pɛ̀jɡ+ɔ́
TebulUre	old (thing, animal)	pɛ̀.ɛ́
Tiranige	old (thing, animal)	kún.dʒ+ú
TogoKan	old (thing, animal)	pɛ̌.∼
TommoSoTongoTongo	old (thing, animal)	pɛ̌+j
TomoKanDiangassagou	old (thing, animal)	pjɛ̀.∼
TomoKanSegue	old (thing, animal)	pjɛ̀.∼
ToroTegu	old (thing, animal)	jɔ̀.ɔ́
ToroTegu	old (thing, animal)	wá.áɡ+ú
YandaDom	old (thing, animal)	pɛ̀+j
YornoSo	old (thing, animal)	pɛ̌+j
BankanTey	grow (plants)	kúj+ɛ́
BenTey	grow (plants)	kúj+ɔ́
DogulDomBendiely	grow (plants)	tɔ̀j+ɛ́
JamsayDouentza	grow (plants)	kɔ́.ɔ́
Mombo	grow (plants)	kw+ɛ́.ɛ́
BonduSoNajamba	grow (plants)	màŋ.ɡ+í
Nanga	grow (plants)	kúj+ɔ́
PergeTegu	grow (plants)	màr+á
TogoKan	grow (plants)	kɔ́.ɔ́
TommoSoTongoTongo	grow (plants)	tìm+ɛ́+jííb+ɛ́
ToroTegu	grow (plants)	mɔ̀j.∼+ɔ́
YandaDom	grow (plants)	íb+é
YornoSo	grow (plants)	kɔ́.ɔ́
BankanTey	young	dʒɔ́kkɔ̀lɛ̀m
BenTey	young	sò.óròm
DogulDomBendiely	young	sálàlɛ̀.ɛ̀ɡ+ù
DonnoSo	young	ɔ̀r+í.ì
JamsayDouentza	young	ɡàjl+ɛ́
JamsayDouentza	young	sò.ór+ò
JamsayDouentza	young	dáɣ+á
BonduSoNajamba	young	èn.dw+à.á
Nanga	young	sò.ór+ô
TebulUre	young	bón.d+ó
Tiranige	young	sɛ́ɡ+ɛ́
TogoKan	young	dáɡ+á
TommoSoTongoTongo	young	sáɡár+á
TommoSoTongoTongo	young	sàɡàr+àj
TomoKanDiangassagou	young	ɡùl+à
ToroTegu	young	kùrě+j
YandaDom	young	sò.òlíj+ɛ̀
YornoSo	young	dàɡ+ìj
YornoSo	young	sò.òr+é.è
Ampari	new	kà.àn.d+à
BankanTey	new	kán.d+à
BenTey	new	kál+à
Bunoge	new	kàn.d+à
DogulDomBendiely	new	kás+á
DogulDomKundialang	new	kàs+à.á
DonnoSo	new	kàn.d+á
JamsayGourou	new	kàn+á
JamsayDouentza	new	kàn+á
JamsayMondoro	new	kàn+á
Mombo	new	kán.d+á
BonduSoNajamba	new	kàn.d+à.á
Nanga	new	kán.d+à
Penange	new	kàn.d+à
PergeTegu	new	kàl+á
TebulUre	new	kàn.d+á
Tiranige	new	kán.d+á
TogoKan	new	kàn+á
TommoSoTongoTongo	new	kàn.d+á
TomoKanDiangassagou	new	kàn.d+à
TomoKanSegue	new	kàn.d+à
ToroTegu	new	kàl+á
YandaDom	new	kàn.d+à
YornoSo	new	kàn+á
BankanTey	worn out, old, no longer useful (object)	pɛ̀.ɛ́
BenTey	worn out, old, no longer useful (object)	pɛ̀.ɛ́
Bunoge	worn out, old, no longer useful (object)	ʔìl+ɛ̀
DonnoSo	worn out, old, no longer useful (object)	jám+à
JamsayDouentza	worn out, old, no longer useful (object)	pɛ̌+j.∼
Mombo	worn out, old, no longer useful (object)	óm.béɲómèdúr+é
BonduSoNajamba	worn out, old, no longer useful (object)	kùn.dʒ+ò.ó
Nanga	worn out, old, no longer useful (object)	pɛ̀.ɛ́
Penange	worn out, old, no longer useful (object)	ùl+ɛ̀
TebulUre	worn out, old, no longer useful (object)	pɛ̀jɡ+ɔ́
Tiranige	worn out, old, no longer useful (object)	jɔ́ɡɔ́r+ɔ́
TommoSoTongoTongo	worn out, old, no longer useful (object)	kɔ́+jkɔ́j
TommoSoTongoTongo	worn out, old, no longer useful (object)	tɔ́náád+ɛ̀
TommoSoTongoTongo	worn out, old, no longer useful (object)	tɔ̀n+ú
TomoKanSegue	worn out, old, no longer useful (object)	tʃɛ̀l+ɛ̀
TomoKanSegue	worn out, old, no longer useful (object)	kòl+ò
ToroTegu	worn out, old, no longer useful (object)	pòt+ú
YornoSo	worn out, old, no longer useful (object)	pɛ̌+j
YornoSo	worn out, old, no longer useful (object)	sɛ́mɛ́l+ɛ́
DogulDomKundialang	(child) be born	nàl+jé
BonduSoNajamba	(child) be born	nàl+í+jɛ́
TommoSoTongoTongo	(child) be born	nàl+í+jɛ́
YornoSo	(child) be born	nàr~ɛ́.ɛ́
BankanTey	pregnant (woman)	jàdùsûm
BenTey	pregnant (woman)	pìrèɡúm
Bunoge	pregnant (woman)	dòléɡ+à
DogulDomKundialang	pregnant (woman)	jà.àbɛ̀rɛ̀ɡ+á.á
JamsayGourou	pregnant (woman)	jèlórùn
JamsayDouentza	pregnant (woman)	jɛ̀lórìn
JamsayDouentza	pregnant (woman)	lórìn
JamsayDouentza	pregnant (woman)	bɛ̀rɛ̀ɡín
Mombo	pregnant (woman)	pídʒíŋ.ɡ+à
BonduSoNajamba	pregnant (woman)	jàsɛ́n.d+ɛ̀
Nanga	pregnant (woman)	jà.àpìrèɡ+í
TebulUre	pregnant (woman)	bɛ̀rà.àdʒ+é
TogoKan	pregnant (woman)	lór+ú
TommoSoTongoTongo	pregnant (woman)	bɛ̀r+ɛ́
TommoSoTongoTongo	pregnant (woman)	túɡónn+ɛ́
ToroTegu	pregnant (woman)	j.∼àr.∼ùpùróbàs+à
YandaDom	pregnant (woman)	jɛ̀bɛ̀dɛ̀dʒ+ò
YornoSo	pregnant (woman)	jà.àbɛ̀rɛ̀ɡín+ɛ́
Ampari	kill	ɡìj+ɛ̀
BankanTey	kill	dʒ+ɛ́
BenTey	kill	dʒìj+ɛ́
Bunoge	kill	ɡɛ́.ɛ́w+ɛ̀
DogulDomBendiely	kill	ɡɛ̀w+ɛ́
DogulDomBendiely	kill	sɛ̀m+ɛ́
DogulDomKundialang	kill	ɡɛ̀w+ɛ́
DonnoSo	kill	d+à.á
JamsayGourou	kill	wɔ̀.ɔ́
JamsayDouentza	kill	wɔ̀.ɔ́
JamsayMondoro	kill	wɔ̀.ɔ́
Mombo	kill	ɡj+ɛ́.ɛ́
BonduSoNajamba	kill	dʒìj+ɛ́
BonduSoNajamba	kill	ɡìj+ɛ́
Nanga	kill	dʒìj+ɛ́
Nanga	kill	ɡìj+ɛ́
Penange	kill	ɡíj+ɛ́
PergeTegu	kill	wɔ̀.ɔ́
TebulUre	kill	dʒ+ɛ̌
Tiranige	kill	dʒɛ́j+ɔ́
TogoKan	kill	dàr.∼+á
TommoSoTongoTongo	kill	dà+á
TomoKanDiangassagou	kill	dɛ̀l+ɛ̀
TomoKanSegue	kill	dɛ̀l+ɛ̀
ToroTegu	kill	wɔ̀.ɔ́
YandaDom	kill	dʒ+ɛ́
YornoSo	kill	d+à.á
BankanTey	dead person, corpse	tíwɛ́+m
BenTey	dead person, corpse	tìwɛ́
Bunoge	dead person, corpse	dò.òwà
DogulDomBendiely	dead person, corpse	tìbì+ɡí
DogulDomBendiely	dead person, corpse	tìbù+wú
DogulDomKundialang	dead person, corpse	tìbù+ɡú
DonnoSo	dead person, corpse	jì+mú
JamsayDouentza	dead person, corpse	nùw.∼ó
Mombo	dead person, corpse	ndàd+wɛ́
BonduSoNajamba	dead person, corpse	nò.òtí+bɛ́.ɛ́
Nanga	dead person, corpse	tùwá
PergeTegu	dead person, corpse	nùw.∼ó
TebulUre	dead person, corpse	tìbá.á
TommoSoTongoTongo	dead person, corpse	jì+mú
TomoKanSegue	dead person, corpse	nù+mù
ToroTegu	dead person, corpse	nùn+núw.∼ó
YandaDom	dead person, corpse	tìbɛ̀
YornoSo	dead person, corpse	jǐ+m
BankanTey	bury (sb)	bès+í
BenTey	bury (sb)	bɛ̀s+í
Bunoge	bury (sb)	díŋ.ɡ+è
DogulDomKundialang	bury (sb)	bìs+é
DogulDomKundialang	bury (sb)	bìɡ+ɛ́
DonnoSo	bury (sb)	bìɡ+é
JamsayGourou	bury (sb)	bès+á
JamsayDouentza	bury (sb)	bɔ̀.ɔ́
JamsayDouentza	bury (sb)	bèdʒ+é
Mombo	bury (sb)	díŋ.ɡ+é
BonduSoNajamba	bury (sb)	bèdʒ+è
Nanga	bury (sb)	bɛ̀s+í
Penange	bury (sb)	díŋ.ɡ+é
PergeTegu	bury (sb)	bìj.∼+ɛ́
TebulUre	bury (sb)	tʃɛ́n.d+í
TebulUre	bury (sb)	bèd+é
Tiranige	bury (sb)	bédʒ+ó
Tiranige	bury (sb)	dúŋ.ɡ+ó
TogoKan	bury (sb)	bìj+ɛ́
TommoSoTongoTongo	bury (sb)	bòd+ó
TommoSoTongoTongo	bury (sb)	ndʒír+ó
TommoSoTongoTongo	bury (sb)	ádár+á
TomoKanDiangassagou	bury (sb)	bì.ìr+ì
TomoKanSegue	bury (sb)	bì.ìr+ì
ToroTegu	bury (sb)	bìw+á
YandaDom	bury (sb)	bèz+é
YandaDom	bury (sb)	bùd+ɔ́
YornoSo	bury (sb)	bòdʒ+ó
BonduSoNajamba	grave, final resting place, spot where a corpse is buried	bǐjn
TommoSoTongoTongo	grave, final resting place, spot where a corpse is buried	jìmn+dʒó
BenTey	grief (after a death)	tʃɛ̀lɛ̀+jɔ̀.ɔ́
JamsayDouentza	grief (after a death)	tʃɛ̀nɛ̀ɛ́~
BonduSoNajamba	grief (after a death)	kè+n.dà.à+ɲà+mí+n
Nanga	grief (after a death)	kɛ̀+n.dɛ̀+kò+jó
TogoKan	grief (after a death)	kɛ̀nɛ̀+kɔ̌~
TommoSoTongoTongo	grief (after a death)	kì+n.dɛ̀+pá+rɛ́
ToroTegu	grief (after a death)	tʃɛ̀là+jí
YornoSo	grief (after a death)	kà.àlí.ì
YornoSo	grief (after a death)	kìnɛ̀+dʒî+m
BankanTey	phantom, ghost (of person)	kí+n.dè
BenTey	phantom, ghost (of person)	nǔm+tʃílè.è
Bunoge	phantom, ghost (of person)	kì+n.dò+bè
JamsayDouentza	phantom, ghost (of person)	ìnètʃì+né
Mombo	phantom, ghost (of person)	dwɛ́.ɛ̀
BonduSoNajamba	phantom, ghost (of person)	nò.ókì+n.dò+kì+n.dò.ò
Nanga	phantom, ghost (of person)	nù.úkí+n.dè
PergeTegu	phantom, ghost (of person)	kìlé
TebulUre	phantom, ghost (of person)	kìkì+n.dé
TogoKan	phantom, ghost (of person)	nàkì+né
TommoSoTongoTongo	phantom, ghost (of person)	kíkí+n.dé
ToroTegu	phantom, ghost (of person)	nǔj.∼+tʃìlò
YornoSo	phantom, ghost (of person)	kìkǐ+n
BankanTey	soul	kí+n.dè
BenTey	soul	jó+ŋkù
DogulDomBendiely	soul	nín+nù
DogulDomKundialang	soul	jó+ŋkù
DonnoSo	soul	kì+n.dù+kí+n.dù
JamsayDouentza	soul	jó+ŋkì
JamsayDouentza	soul	tʃír.∼é
Mombo	soul	ɲá+ŋ.ɡù
BonduSoNajamba	soul	kín+dʒàn
BonduSoNajamba	soul	kí+n.dè.è
Nanga	soul	jó+ŋ.ɡì
Penange	soul	ɲà+ŋ.ɡù
PergeTegu	soul	jó+ŋkù
Tiranige	soul	ɲà+ŋ.ɡò
TogoKan	soul	kìné
TommoSoTongoTongo	soul	kíkí+n.dé
ToroTegu	soul	tʃír.∼ú
YandaDom	soul	tʃìn+zà
YornoSo	soul	kín
YornoSo	soul	jó+ŋkù
BankanTey	widow (not yet remarried)	àwrà+jǎ+m
BenTey	widow (not yet remarried)	jàpà+lú+m
Bunoge	widow (not yet remarried)	jɔ́.ɔ́pà+n.dò+ɡà
DogulDomKundialang	widow (not yet remarried)	jà.àpà+n.dé
DonnoSo	widow (not yet remarried)	jà.àpà+n.dì+nɛ́
JamsayGourou	widow (not yet remarried)	jà.àpǎ+n
JamsayDouentza	widow (not yet remarried)	jɛ̀pà+nín
Mombo	widow (not yet remarried)	jɔ̀.ɔ̀pá+n.dè
BonduSoNajamba	widow (not yet remarried)	jàpà+n.dé
Nanga	widow (not yet remarried)	jàpà+n.dí
PergeTegu	widow (not yet remarried)	jàpà+lún
TebulUre	widow (not yet remarried)	jàpà+n.dɛ̀.ɛ́
TommoSoTongoTongo	widow (not yet remarried)	jààpà+n.dé
TomoKanDiangassagou	widow (not yet remarried)	jàpà+n.dù
TomoKanSegue	widow (not yet remarried)	jà.àpà+n.dù
ToroTegu	widow (not yet remarried)	jàkú+mnó
YandaDom	widow (not yet remarried)	jɛ̀pà+n.dè
YornoSo	widow (not yet remarried)	jàpǎ+nnɛ́
BankanTey	widower	àwràá+r.∼à+m
BenTey	widower	àr.∼àpà+lú+mpà+lú
JamsayGourou	widower	pǎn
JamsayDouentza	widower	ànpá+n.dá.à+n
BonduSoNajamba	widower	ànàpà+n.dé
Nanga	widower	àr.∼àpà+n.dí
PergeTegu	widower	ànùpǎ+ldá+ŋ.ɡà+n
TommoSoTongoTongo	widower	ànàpà+n.dé
ToroTegu	widower	àràkú+mnó
YandaDom	widower	ànpà+n.dè
YornoSo	widower	àr.∼àpǎ+nnɛ́
BankanTey	orphan	nàr.∼ì+j.∼ɛ̂+m
BenTey	orphan	là.àwà+ɡú+m
Bunoge	orphan	nín+dʒóbè
DogulDomBendiely	orphan	ábíjɛ̀
DogulDomKundialang	orphan	àbìjɛ́
DonnoSo	orphan	àbɛ̀.ɛ̀ɡí+nɛ̀
JamsayDouentza	orphan	là.àwà+ɡín
JamsayDouentza	orphan	là.àwá+n
Mombo	orphan	àbàbà+wé.é
BonduSoNajamba	orphan	àdʒàbà+lé
BonduSoNajamba	orphan	ɔ̀bìjɛ́
Nanga	orphan	nàr.∼ì+j.∼ɛ́
Penange	orphan	átí.í+mɛ̀
PergeTegu	orphan	là.àwà+ɡúnú
TebulUre	orphan	àbɛ́
TogoKan	orphan	tɔ̀ɲú
TommoSoTongoTongo	orphan	àbìjɛ̀+nɛ́
TomoKanDiangassagou	orphan	ʔì.ì~tò+n.dʒú.ú~
TomoKanSegue	orphan	ʔì.ì~tɔ̀.∼+dʒú~
TomoKanSegue	orphan	ìw.∼tɔ̀.∼+dʒú~
ToroTegu	orphan	àtí.í+mè
ToroTegu	orphan	àtí.ìní.í
YandaDom	orphan	ènèɔ̀bì+jɛ̀
YornoSo	orphan	àbɛ̀.ɛ́
BankanTey	body	dʒèsù+ɡùsú
BankanTey	body	dʒèsú
BenTey	body	ɡèsú
BenTey	body	dʒèsú
Bunoge	body	wéná+mà
DogulDomBendiely	body	ɡòzò+ɡó
DogulDomKundialang	body	ɡòs+ɡó
DonnoSo	body	ɡòdú
DonnoSo	body	díŋɛ̀+lɛ̀ŋ
JamsayGourou	body	ɡèsú
JamsayDouentza	body	dʒèdʒú
JamsayDouentza	body	dʒèdʒù+ɡùdʒú
JamsayMondoro	body	dʒèdʒú
