DOCULECT,GLOSS,IPA
TogoKan,rooster,k o g o a - rⁿ a
TomoKanDiangassagou,rooster,k u g o a - l a
TomoKanSegue,rooster,k u g o - ʔ a l a
ToroTegu,rooster,ɛ s aa r a
YandaDom,rooster,ɛ d ɛ k o - ŋ o
YornoSo,rooster,ɛ ɲ ɛ a rⁿ a
Ampari,egg,p o r i
BankanTey,egg,t a r ii
BenTey,egg,t a r ii
Bunoge,egg,p o l e - ŋ g e
DogulDomBendiely,egg,p u l ɔ
DogulDomKundialang,egg,p o l o
DonnoSo,egg,t a l u
JamsayGourou,egg,t a r u
JamsayDouentza,egg,t a r u
Mombo,egg,p o l e
BonduSoNajamba,egg,p o l - ŋ g o
Nanga,egg,t aa r i
Penange,egg,p o l e
PergeTegu,egg,t a r u
TebulUre,egg,t a l ɛ
TiranigeBoui,egg,p o l - ŋ g e
TiranigeNingo ,egg,p o l e
TogoKan,egg,t a r u
TommoSoTongoTongo,egg,t a l u
ToroTegu,egg,t a r u
YandaDom,egg,t o l
YornoSo,egg,t a l
JamsayDouentza,egg yolk (yellow),t a r u - y ɔ r ɔ - p i rⁿ e
BonduSoNajamba,egg yolk (yellow),p o l - ŋ g o ɔɔ - l a - ŋ g o
TommoSoTongoTongo,egg yolk (yellow),t a l u n - y ɛ l ɛ ɔɔ - l ɔ
TommoSoTongoTongo,egg yolk (yellow),t a l u - y u l ɔ - p u n ɔ
ToroTegu,egg yolk (yellow),t a r u - b a rⁿ i
YandaDom,egg yolk (yellow),t o l - l o l - p u n a
YornoSo,egg yolk (yellow),t a l - y u l ɔ - p ɔ rⁿ ɔ - k ɔ l
Ampari,"person, human being",i - n d a - r o
BankanTey,"person, human being",a s u m a - m
BenTey,"person, human being",n u - m
Bunoge,"person, human being",s o j o
DogulDomBendiely,"person, human being",n oo
DogulDomKundialang,"person, human being",n oo
DonnoSo,"person, human being",n d ɛ
JamsayGourou,"person, human being",i n e n
JamsayDouentza,"person, human being",i n e n
JamsayMondoro,"person, human being",i n e n
Mombo,"person, human being",n d a
BonduSoNajamba,"person, human being",n oo
BonduSoKindige,person,n oo
Nanga,"person, human being",n uu
Penange,"person, human being",n t a
PergeTegu,"person, human being",i n e rⁿ u
TebulUre,"person, human being",ɲ e
Tiranige,"person, human being",n d aa
TogoKan,"person, human being",n a
TommoSoTongoTongo,"person, human being",n d ɛ
TomoKanDiangassagou,"person, human being",n e ŋ e
TomoKanSegue,"person, human being",ɲ ɛ ʔⁿ ɛ
ToroTegu,"person, human being",n u rⁿ u
ToroTegu,"person, human being",n u rⁿ u
ToroTegu,"person, human being",n u n u - n u rⁿ u
YandaDom,"person, human being",n o
YornoSo,"person, human being",i n ɛ
BankanTey,boy,a rⁿ a y i - m
BenTey,boy,a s u wⁿ ɛ - y i - m
BenTey,boy,a s u wⁿ ɛ - y i - m
BenTey,boy,a s u wⁿ ɔ - y i - m
BenTey,boy,a s u wⁿ ɔ - y i - m
Bunoge,boy,b ee n o - l o y e
DogulDomBendiely,boy,e g u a n a
DogulDomKundialang,boy,e g a n a
DonnoSo,boy,a nn a ii
DonnoSo,boy,a nn a y
JamsayGourou,boy,a i n
JamsayDouentza,boy,a yⁿ i n
JamsayMondoro,boy,a yⁿ i n
Mombo,boy,w ee w a - l a y
BonduSoNajamba,boy,e - n d ee a - n e
Nanga,boy,a rⁿ a y - ⁿ
Nanga,boy,a rⁿ a y - ⁿ
Penange,boy,w ee w a - l a
PergeTegu,boy,a n ii rⁿ u
TebulUre,boy,a rⁿ a y ɛ
Tiranige,boy,b e b a - n a w e
TogoKan,boy,a rⁿ a y - ⁿ
TommoSoTongoTongo,boy,a nn a y
TomoKanDiangassagou,boy,ʔ aa ⁿ ʔ ii - ⁿ
TomoKanSegue,boy,ʔ aa ⁿ ʔ i - w - ⁿ
YandaDom,boy,e n e a n
BankanTey,girl,y aa y i - m
BenTey,girl,y aa y i - m
BenTey,girl,y aa y i - m
Bunoge,girl,b ee y ɔɔ - y ɛ
DogulDomBendiely,girl,e g u y aa
DogulDomKundialang,girl,e g i y aa
DonnoSo,girl,y aa n a y
DonnoSo,girl,y aa n a ii
JamsayGourou,girl,ɲ ɛ y n
JamsayDouentza,girl,ɲ ɛ i n
JamsayMondoro,girl,ɲ ɛ i n
Mombo,girl,w ee y aa - y
Mombo,girl,w ee y aa - y
BonduSoNajamba,girl,e - n d ee - y ɛɛ
Nanga,girl,y a y - ⁿ
Nanga,girl,y a y - ⁿ
Penange,girl,w ee y ɔɔ
PergeTegu,girl,ɲ a y - n u
TebulUre,girl,ɛ d a y ɛ
Tiranige,girl,b e y e - w e
TogoKan,girl,ɲ ɛ y - ⁿ
TommoSoTongoTongo,girl,i y a y
TomoKanDiangassagou,girl,ɲ oo ⁿ ʔ ii - ⁿ
TomoKanSegue,girl,ɲ ɔ wⁿ - ʔ i w - ⁿ
ToroTegu,girl,yⁿ a rⁿ ii - rⁿ ii
YandaDom,girl,e n i y e
Nanga,"young (adolescent) man, not yet bearded",a rⁿ a g u - r ɔ
TogoKan,"young (adolescent) man, not yet bearded",a rⁿ a iⁿ s oo - r o
TommoSoTongoTongo,"young (adolescent) man, not yet bearded",s a g a - r a y
YornoSo,"young (adolescent) man, not yet bearded",ii s oo r o
BankanTey,"young (adolescent) woman, not yet a mother",y a g u - r a - m
BenTey,"young (adolescent) woman, not yet a mother",y a g u - r ɔ - m
DonnoSo,"young (adolescent) woman, not yet a mother",g u l ɔ
JamsayDouentza,"young (adolescent) woman, not yet a mother",ɲ ɛ i n - y aa s u - ŋ u rⁿ i - n
BonduSoNajamba,"young (adolescent) woman, not yet a mother",e - n d e - g u l aa
Nanga,"young (adolescent) woman, not yet a mother",y a g u - r ɔ
TommoSoTongoTongo,"young (adolescent) woman, not yet a mother",i y a y - g u l ɔ - y
ToroTegu,"young (adolescent) woman, not yet a mother",y a g u - r ɔ n
YandaDom,"young (adolescent) woman, not yet a mother",g u l ɔ
YornoSo,"young (adolescent) woman, not yet a mother",y aa g u - l ɔ y
Ampari,"man, male person",i - n d a - n a r a
Ampari,"man, male person",n a r a
BankanTey,"man, male person",a rⁿ a - m
BenTey,"man, male person",a rⁿ a - m
Bunoge,"man, male person",n o l o
DogulDomBendiely,"man, male person",a n a
DogulDomBendiely,"man, male person",n oo a n a
DogulDomKundialang,"man, male person",a n a
DonnoSo,"man, male person",a nn a
JamsayGourou,"man, male person",a n
JamsayDouentza,"man, male person",a n
JamsayMondoro,"man, male person",a n
Mombo,"man, male person",w a l a
BonduSoNajamba,"man, male person",a n e
BonduSoNajamba,"man, male person",a n i
Nanga,"man, male person",a rⁿ a
Penange,"man, male person",w a l a
PergeTegu,"man, male person",a n u
TebulUre,"man, male person",a rⁿ a
Tiranige,"man, male person",n d a - b a n a
Tiranige,"man, male person",b a n a
Tiranige,"man, male person",b a n a
TogoKan,"man, male person",a rⁿ a
TommoSoTongoTongo,"man, male person",a nn a
TomoKanDiangassagou,"man, male person",ʔ aa - ⁿ
ToroTegu,"man, male person",a n u
YandaDom,"man, male person",a n
YornoSo,"man, male person",a y n ɛ
BankanTey,old man,a rⁿ a p ɛ - m
BenTey,old man,a rⁿ a p ɛ - m
Bunoge,old man,n o l o - k ɛ m - n ɔ
DogulDomKundialang,old man,a n a p a - y
DonnoSo,old man,a nn aa - n a
DonnoSo,old man,a nn a - p a y
JamsayDouentza,old man,a n g a - n
Mombo,old man,w a l a - k aa n u
BonduSoNajamba,old man,a n e k u - n j ɛɛ
BonduSoKindige,old man,a n k u - n j ɛ
Nanga,old man,a rⁿ a p ɛɛ
Penange,old man,w a l a - k aa m - n ɔ
TebulUre,old man,a rⁿ a p ɛɛ
Tiranige,old man,n d a - b a n a - k u n - j u
TogoKan,old man,a rⁿ a g a - r a
TogoKan,old man,a rⁿ a g a - r a p ɛ - ⁿ
TogoKan,old man,a nn aa
TommoSoTongoTongo,old man,a nn a - p ɛɛ n ɛ
TomoKanDiangassagou,old man,ʔ aa ⁿ g a - rⁿ a w - ⁿ
TomoKanSegue,old man,ʔ aa ⁿ g a - r a w - ⁿ
ToroTegu,old man,a n p a - y n u
ToroTegu,old man,a r a p a - y n u
YandaDom,old man,a n p ɛ - y
YornoSo,old man,a y n ɛ - p ɛ y - n ɛ
Ampari,"woman, female person",i - n d a - y ɔɔ
Ampari,"woman, female person",y ɔɔ
BankanTey,"woman, female person",y a - m
BenTey,"woman, female person",y a - m
Bunoge,"woman, female person",y ɔ
DogulDomBendiely,"woman, female person",y aa
DogulDomBendiely,"woman, female person",n oo y aa
DogulDomKundialang,"woman, female person",y aa
DogulDomKundialang,"woman, female person",y aa - g
DonnoSo,"woman, female person",y aa n a
DonnoSo,"woman, female person",y aa n a - p a y
JamsayGourou,"woman, female person",ɲ ɛ n
JamsayDouentza,"woman, female person",ɲ ɛ n
JamsayMondoro,"woman, female person",ɲ ɛ n
Mombo,"woman, female person",y ɔɔ
BonduSoNajamba,"woman, female person",y ɛɛ
Nanga,"woman, female person",y a ŋ
Penange,"woman, female person",y ɔɔ
PergeTegu,"woman, female person",ɲ a rⁿ u
TebulUre,"woman, female person",y a
TiranigeBoui,"woman, female person",n d a - y ee
TiranigeBoui,"woman, female person",y ee
TiranigeNingo,"woman, female person",y ee
TogoKan,"woman, female person",ɲ ɛ
TommoSoTongoTongo,"woman, female person",y aa n a
ToroTegu,"woman, female person",yⁿ a rⁿ u
ToroTegu,"woman, female person",yⁿ a rⁿ u
YandaDom,"woman, female person",y ɛ
YornoSo,"woman, female person",y aa rⁿ a
BankanTey,old woman,y a p ɛ - m
BenTey,old woman,y a p ɛ - m
Bunoge,old woman,y ɔɔ k ɛ - m n ɔ
DogulDomKundialang,old woman,y aa p a - y
DonnoSo,old woman,y a n - n aa n a
JamsayDouentza,old woman,ɲ ɛ n - g a n
Mombo,old woman,y ɔɔ k aa - n u
BonduSoNajamba,old woman,y a s i - l e
Nanga,old woman,y aa p ɛɛ
Penange,old woman,y ɔɔ k aa - m n ɔ
TebulUre,old woman,y a p ɛɛ
Tiranige,old woman,n d a - y ee k u - n j u
TogoKan,old woman,y ɛ n aa
TommoSoTongoTongo,old woman,y aa n a - p ɛɛ n ɛ
TomoKanDiangassagou,old woman,ɲ oo ⁿ g a - rⁿ a w - ⁿ
TomoKanSegue,old woman,ɲ ɔ wⁿ - g a r a - w - ⁿ
ToroTegu,old woman,y a p a - y n u
YandaDom,old woman,y ɛ p ɛ - y
YornoSo,old woman,y a p ɛ - y n ɛ
BankanTey,"old (thing, animal)",p ɛ - ɛ
BenTey,"old (thing, animal)",p ɛ - ɛ
Bunoge,"old (thing, animal)",ʔ i l - ɛ
DogulDomBendiely,"old (thing, animal)",d i y - ɔ
DogulDomKundialang,"old (thing, animal)",d i y ɔ - ɔ
DonnoSo,"old (thing, animal)",p ɛ - y
JamsayGourou,"old (thing, animal)",k oo r - o
JamsayGourou,"old (thing, animal)",p ɛ - yⁿ
JamsayDouentza,"old (thing, animal)",p ɛ - yⁿ
JamsayMondoro,"old (thing, animal)",p ɛ - yⁿ
Mombo,"old (thing, animal)",k aa n - u
BonduSoNajamba,"old (thing, animal)",k u n j ɔ - ɔ
Nanga,"old (thing, animal)",p ɛ - ɛ
Penange,"old (thing, animal)",k aa m n - ɔ
PergeTegu,"old (thing, animal)",p ɛ - y
TebulUre,"old (thing, animal)",p ɛ y g - ɔ
TebulUre,"old (thing, animal)",p ɛ - ɛ
Tiranige,"old (thing, animal)",k u n j - u
TogoKan,"old (thing, animal)",p ɛⁿ
TommoSoTongoTongo,"old (thing, animal)",p ɛ - y
TomoKanDiangassagou,"old (thing, animal)",p y ɛⁿ
TomoKanSegue,"old (thing, animal)",p y ɛⁿ
ToroTegu,"old (thing, animal)",y ɔ - ɔ
ToroTegu,"old (thing, animal)",w aa g - u
YandaDom,"old (thing, animal)",p ɛ - y
YornoSo,"old (thing, animal)",p ɛ - y
BankanTey,grow (plants),k u y - ɛ
BenTey,grow (plants),k u y - ɔ
DogulDomBendiely,grow (plants),t ɔ y - ɛ
JamsayDouentza,grow (plants),k ɔ - ɔ
Mombo,grow (plants),k w ɛ - ɛ
BonduSoNajamba,grow (plants),m a ŋ g - i
Nanga,grow (plants),k u y - ɔ
PergeTegu,grow (plants),m a r - a
TogoKan,grow (plants),k ɔ - ɔ
TommoSoTongoTongo,grow (plants),t i m - ɛ - y ii b - ɛ
ToroTegu,grow (plants),m ɔ yⁿ - ɔ
YandaDom,grow (plants),i b - e
YornoSo,grow (plants),k ɔ - ɔ
BankanTey,young,j ɔ kk ɔ l ɛ m
BenTey,young,s oo r o m
DogulDomBendiely,young,s a l a l ɛɛ g - u
DonnoSo,young,ɔ r i - i
JamsayDouentza,young,g a y l - ɛ
JamsayDouentza,young,s oo r - o
JamsayDouentza,young,d a ɣ - a
BonduSoNajamba,young,e n d w a - a
Nanga,young,s oo r - o
TebulUre,young,b o n d - o
Tiranige,young,s ɛ g - ɛ
TogoKan,young,d a g - a
TommoSoTongoTongo,young,s a g a r - a
TommoSoTongoTongo,young,s a g a r - a y
TomoKanDiangassagou,young,g u l - a
ToroTegu,young,k u r e - y
YandaDom,young,s oo l i y - ɛ
YornoSo,young,d a g - i y
YornoSo,young,s oo r e - e
Ampari,new,k aa n d - a
BankanTey,new,k a n d - a
BenTey,new,k a l - a
Bunoge,new,k a n d - a
DogulDomBendiely,new,k a s - a
DogulDomKundialang,new,k a s a - a
DonnoSo,new,k a n d - a
JamsayGourou,new,k a n - a
JamsayDouentza,new,k a n - a
JamsayMondoro,new,k a n - a
Mombo,new,k a n d - a
BonduSoNajamba,new,k a n d a - a
Nanga,new,k a n d - a
Penange,new,k a n d - a
PergeTegu,new,k a l - a
TebulUre,new,k a n d - a
Tiranige,new,k a n d - a
TogoKan,new,k a n - a
TommoSoTongoTongo,new,k a n d - a
TomoKanDiangassagou,new,k a n d - a
TomoKanSegue,new,k a n d - a
ToroTegu,new,k a l - a
YandaDom,new,k a n d - a
YornoSo,new,k a n - a
BankanTey,"worn out, old, no longer useful (object)",p ɛ - ɛ
BenTey,"worn out, old, no longer useful (object)",p ɛ - ɛ
Bunoge,"worn out, old, no longer useful (object)",ʔ i l - ɛ
DonnoSo,"worn out, old, no longer useful (object)",y a m - a
JamsayDouentza,"worn out, old, no longer useful (object)",p ɛ - yⁿ
Mombo,"worn out, old, no longer useful (object)",o m b e ɲ o m e d u r - e
BonduSoNajamba,"worn out, old, no longer useful (object)",k u n j o - o
Nanga,"worn out, old, no longer useful (object)",p ɛ - ɛ
Penange,"worn out, old, no longer useful (object)",u l - ɛ
TebulUre,"worn out, old, no longer useful (object)",p ɛ y g - ɔ
Tiranige,"worn out, old, no longer useful (object)",y ɔ g ɔ r - ɔ
TommoSoTongoTongo,"worn out, old, no longer useful (object)",k ɔ - y k ɔ y
TommoSoTongoTongo,"worn out, old, no longer useful (object)",t ɔ n aa d - ɛ
TommoSoTongoTongo,"worn out, old, no longer useful (object)",t ɔ n - u
TomoKanSegue,"worn out, old, no longer useful (object)",c ɛ l - ɛ
TomoKanSegue,"worn out, old, no longer useful (object)",k o l - o
ToroTegu,"worn out, old, no longer useful (object)",p o t - u
YornoSo,"worn out, old, no longer useful (object)",p ɛ - y
YornoSo,"worn out, old, no longer useful (object)",s ɛ m ɛ l - ɛ
DogulDomKundialang,(child) be born,n a l - y e
BonduSoNajamba,(child) be born,n a l - i - y ɛ
TommoSoTongoTongo,(child) be born,n a l - i - y ɛ
YornoSo,(child) be born,n a rⁿ ɛ - ɛ
BankanTey,pregnant (woman),y a d u s u m
BenTey,pregnant (woman),p i r e g u m
Bunoge,pregnant (woman),d o l e g - a
DogulDomKundialang,pregnant (woman),y aa b ɛ r ɛ g a - a
JamsayGourou,pregnant (woman),y e l o r u n
JamsayDouentza,pregnant (woman),y ɛ l o r i n
JamsayDouentza,pregnant (woman),l o r i n
JamsayDouentza,pregnant (woman),b ɛ r ɛ g i n
Mombo,pregnant (woman),p i j i ŋ g - a
BonduSoNajamba,pregnant (woman),y a s ɛ n d - ɛ
Nanga,pregnant (woman),y aa p i r e g - i
TebulUre,pregnant (woman),b ɛ r aa j - e
TogoKan,pregnant (woman),l o r - u
TommoSoTongoTongo,pregnant (woman),b ɛ r - ɛ
TommoSoTongoTongo,pregnant (woman),t u g o nn - ɛ
ToroTegu,pregnant (woman),yⁿ a rⁿ u p u r o b a s - a
YandaDom,pregnant (woman),y ɛ b ɛ d ɛ j - o
YornoSo,pregnant (woman),y aa b ɛ r ɛ g i n - ɛ
Ampari,kill,g i y - ɛ
BankanTey,kill,j - ɛ
BenTey,kill,j i y - ɛ
Bunoge,kill,g ɛɛ w - ɛ
DogulDomBendiely,kill,g ɛ w - ɛ
DogulDomBendiely,kill,s ɛ m - ɛ
DogulDomKundialang,kill,g ɛ w - ɛ
DonnoSo,kill,d a - a
JamsayGourou,kill,w ɔ - ɔ
JamsayDouentza,kill,w ɔ - ɔ
JamsayMondoro,kill,w ɔ - ɔ
Mombo,kill,g y ɛ - ɛ
BonduSoNajamba,kill,j i y - ɛ
BonduSoNajamba,kill,g i y - ɛ
Nanga,kill,j i y - ɛ
Nanga,kill,g i y - ɛ
Penange,kill,g i y - ɛ
PergeTegu,kill,w ɔ - ɔ
TebulUre,kill,j - ɛ
Tiranige,kill,j ɛ y - ɔ
TogoKan,kill,d a rⁿ - a
TommoSoTongoTongo,kill,d a - a
TomoKanDiangassagou,kill,d ɛ l - ɛ
TomoKanSegue,kill,d ɛ l - ɛ
ToroTegu,kill,w ɔ - ɔ
YandaDom,kill,j - ɛ
YornoSo,kill,d a - a
BankanTey,"dead person, corpse",t i w ɛ - m
BenTey,"dead person, corpse",t i w ɛ
Bunoge,"dead person, corpse",d oo w a
DogulDomBendiely,"dead person, corpse",t i b i - g i
DogulDomBendiely,"dead person, corpse",t i b u - w u
DogulDomKundialang,"dead person, corpse",t i b u - g u
DonnoSo,"dead person, corpse",y i - m u
JamsayDouentza,"dead person, corpse",n u wⁿ o
Mombo,"dead person, corpse",n d a d - w ɛ
BonduSoNajamba,"dead person, corpse",n oo t i - b ɛɛ
Nanga,"dead person, corpse",t u w a
PergeTegu,"dead person, corpse",n u wⁿ o
TebulUre,"dead person, corpse",t i b aa
TommoSoTongoTongo,"dead person, corpse",y i - m u
TomoKanSegue,"dead person, corpse",n u - m u
ToroTegu,"dead person, corpse",n u n - n u wⁿ o
YandaDom,"dead person, corpse",t i b ɛ
YornoSo,"dead person, corpse",y i - m
BankanTey,bury (sb),b e s - i
BenTey,bury (sb),b ɛ s - i
Bunoge,bury (sb),d i ŋ g - e
DogulDomKundialang,bury (sb),b i s - e
DogulDomKundialang,bury (sb),b i g - ɛ
DonnoSo,bury (sb),b i g - e
JamsayGourou,bury (sb),b e s - a
JamsayDouentza,bury (sb),b ɔ - ɔ
JamsayDouentza,bury (sb),b e j - e
Mombo,bury (sb),d i ŋ g - e
BonduSoNajamba,bury (sb),b e j - e
Nanga,bury (sb),b ɛ s - i
Penange,bury (sb),d i ŋ g - e
PergeTegu,bury (sb),b i yⁿ - ɛ
TebulUre,bury (sb),c ɛ n d - i
TebulUre,bury (sb),b e d - e
Tiranige,bury (sb),b e j - o
Tiranige,bury (sb),d u ŋ g - o
TogoKan,bury (sb),b i y - ɛ
TommoSoTongoTongo,bury (sb),b o d - o
TommoSoTongoTongo,bury (sb),n j i r - o
TommoSoTongoTongo,bury (sb),a d a r - a
TomoKanDiangassagou,bury (sb),b ii r - i
TomoKanSegue,bury (sb),b ii r - i
ToroTegu,bury (sb),b i w - a
YandaDom,bury (sb),b e z - e
YandaDom,bury (sb),b u d - ɔ
YornoSo,bury (sb),b o j - o
BonduSoNajamba,"grave, final resting place, spot where a corpse is buried",b i y n
TommoSoTongoTongo,"grave, final resting place, spot where a corpse is buried",y i m n - j o
BenTey,grief (after a death),c ɛ l ɛ - y ɔɔ
JamsayDouentza,grief (after a death),c ɛ n ɛɛɛ - ⁿ
BonduSoNajamba,grief (after a death),k e - n d aa - ɲ a - m i - n
Nanga,grief (after a death),k ɛ - n d ɛ - k o - y o
TogoKan,grief (after a death),k ɛ n ɛ - k ɔ - ⁿ
TommoSoTongoTongo,grief (after a death),k i - n d ɛ - p a - r ɛ
ToroTegu,grief (after a death),c ɛ l a - y i
YornoSo,grief (after a death),k aa l ii
YornoSo,grief (after a death),k i n ɛ - j i - m
BankanTey,"phantom, ghost (of person)",k i - n d e
BenTey,"phantom, ghost (of person)",n u m - c i l ee
Bunoge,"phantom, ghost (of person)",k i - n d o - b e
JamsayDouentza,"phantom, ghost (of person)",i n e c i - n e
Mombo,"phantom, ghost (of person)",d w ɛɛ
BonduSoNajamba,"phantom, ghost (of person)",n oo k i - n d o - k i - n d oo
Nanga,"phantom, ghost (of person)",n uu k i - n d e
PergeTegu,"phantom, ghost (of person)",k i l e
TebulUre,"phantom, ghost (of person)",k i k i - n d e
TogoKan,"phantom, ghost (of person)",n a k i - n e
TommoSoTongoTongo,"phantom, ghost (of person)",k i k i - n d e
ToroTegu,"phantom, ghost (of person)",n u yⁿ - c i l o
YornoSo,"phantom, ghost (of person)",k i k i - n
BankanTey,soul,k i - n d e
BenTey,soul,y o - ŋ k u
DogulDomBendiely,soul,n i n - n u
DogulDomKundialang,soul,y o - ŋ k u
DonnoSo,soul,k i - n d u - k i - n d u
JamsayDouentza,soul,y o - ŋ k i
JamsayDouentza,soul,c i rⁿ e
Mombo,soul,ɲ a - ŋ g u
BonduSoNajamba,soul,k i n - j a n
BonduSoNajamba,soul,k i - n d ee
Nanga,soul,y o - ŋ g i
Penange,soul,ɲ a - ŋ g u
PergeTegu,soul,y o - ŋ k u
Tiranige,soul,ɲ a - ŋ g o
TogoKan,soul,k i n e
TommoSoTongoTongo,soul,k i k i - n d e
ToroTegu,soul,c i rⁿ u
YandaDom,soul,c i n - z a
YornoSo,soul,k i n
YornoSo,soul,y o - ŋ k u
BankanTey,widow (not yet remarried),a w r a - y a - m
BenTey,widow (not yet remarried),y a p a - l u - m
Bunoge,widow (not yet remarried),y ɔɔ p a - n d o - g a
DogulDomKundialang,widow (not yet remarried),y aa p a - n d e
DonnoSo,widow (not yet remarried),y aa p a - n d i - n ɛ
JamsayGourou,widow (not yet remarried),y aa p a - n
JamsayDouentza,widow (not yet remarried),y ɛ p a - n i n
Mombo,widow (not yet remarried),y ɔɔ p a - n d e
BonduSoNajamba,widow (not yet remarried),y a p a - n d e
Nanga,widow (not yet remarried),y a p a - n d i
PergeTegu,widow (not yet remarried),y a p a - l u n
TebulUre,widow (not yet remarried),y a p a - n d ɛɛ
TommoSoTongoTongo,widow (not yet remarried),y aa p a - n d e
TomoKanDiangassagou,widow (not yet remarried),y a p a - n d u
TomoKanSegue,widow (not yet remarried),y aa p a - n d u
ToroTegu,widow (not yet remarried),y a k u - m n o
YandaDom,widow (not yet remarried),y ɛ p a - n d e
YornoSo,widow (not yet remarried),y a p a - nn ɛ
BankanTey,widower,a w r aa - rⁿ a - m
BenTey,widower,a rⁿ a p a - l u - m p a - l u
JamsayGourou,widower,p a n
JamsayDouentza,widower,a n p a - n d aa - n
BonduSoNajamba,widower,a n a p a - n d e
Nanga,widower,a rⁿ a p a - n d i
PergeTegu,widower,a n u p a - l d a - ŋ g a - n
TommoSoTongoTongo,widower,a n a p a - n d e
ToroTegu,widower,a r a k u - m n o
YandaDom,widower,a n p a - n d e
YornoSo,widower,a rⁿ a p a - nn ɛ
BankanTey,orphan,n a rⁿ i - yⁿ ɛ - m
BenTey,orphan,l aa w a - g u - m
Bunoge,orphan,n i n - j o b e
DogulDomBendiely,orphan,a b i y ɛ
DogulDomKundialang,orphan,a b i y ɛ
DonnoSo,orphan,a b ɛɛ g i - n ɛ
JamsayDouentza,orphan,l aa w a - g i n
JamsayDouentza,orphan,l aa w a - n
Mombo,orphan,a b a b a - w ee
BonduSoNajamba,orphan,a j a b a - l e
BonduSoNajamba,orphan,ɔ b i y ɛ
Nanga,orphan,n a rⁿ i - yⁿ ɛ
Penange,orphan,a t ii - m ɛ
PergeTegu,orphan,l aa w a - g u n u
TebulUre,orphan,a b ɛ
TogoKan,orphan,t ɔ ɲ u
TommoSoTongoTongo,orphan,a b i y ɛ - n ɛ
TomoKanDiangassagou,orphan,ʔ ii ⁿ t o - n j u - j u - ⁿ
TomoKanSegue,orphan,ʔ ii ⁿ t ɔⁿ - j u - ⁿ
TomoKanSegue,orphan,i wⁿ t ɔⁿ - j u - ⁿ
ToroTegu,orphan,a t ii - m e
ToroTegu,orphan,a t ii n ii
YandaDom,orphan,e n e ɔ b i - y ɛ
YornoSo,orphan,a b ɛɛ
BankanTey,body,j e s u - g u s u
BankanTey,body,j e s u
BenTey,body,g e s u
BenTey,body,j e s u
Bunoge,body,w e n a - m a
DogulDomBendiely,body,g o z o - g o
DogulDomKundialang,body,g o s - g o
DonnoSo,body,g o d u
DonnoSo,body,d i ŋ ɛ - l ɛ ŋ
JamsayGourou,body,g e s u
JamsayDouentza,body,j e j u
JamsayDouentza,body,j e j u - g u j u
JamsayMondoro,body,j e j u
Mombo,body,w o j i
BonduSoNajamba,body,g o j i - ŋ g e
Nanga,body,g e s i
Penange,body,w e n a - m a
PergeTegu,body,g e s u
TebulUre,body,g o d u - g o
Tiranige,body,g oo - ⁿ
Tiranige,body,g o y
TogoKan,body,g i y e
TommoSoTongoTongo,body,g o d u
TomoKanDiangassagou,body,j ee
ToroTegu,body,j e s u - g u s u
ToroTegu,body,j e s u - k u s u
ToroTegu,body,h u l e
YandaDom,body,g o z u
YornoSo,body,g o j u
Ampari,skin,g u j u
