DOCULECT	GLOSS	IPA
JamsayDouentza	rooster	ɛ̀ɲɛ̀àrⁿá
BonduSoNajamba	rooster	kòròá+nè
Nanga	rooster	ɛ̀njɛ̀á+rⁿà
Penange	rooster	sìr+gàwá+lá
PergeTegu	rooster	ɛ̀njɛ̀à+rⁿá
TebulUre	rooster	ɛ̀+ŋkò+kó
Tiranige	rooster	sìjà+báná
TogoKan	rooster	kògòà+rⁿá
TomoKanDiangassagou	rooster	kùgòà+là
TomoKanSegue	rooster	kùgò+ʔàlà
ToroTegu	rooster	ɛ̀sààrá
YandaDom	rooster	ɛ̀dɛ̀kò+ŋò
YornoSo	rooster	ɛ̀ɲɛ̀àrⁿá
Ampari	egg	pórì
BankanTey	egg	tàríì
BenTey	egg	tàríì
Bunoge	egg	pólé+ŋgè
DogulDomBendiely	egg	púlɔ̀
DogulDomKundialang	egg	pòló
DonnoSo	egg	tálù
JamsayGourou	egg	tárú
JamsayDouentza	egg	tárú
Mombo	egg	pólè
BonduSoNajamba	egg	pǒl+ŋgó
Nanga	egg	tààrî
Penange	egg	pòlè
PergeTegu	egg	tárú
TebulUre	egg	tálɛ́
TiranigeBoui	egg	pól+ŋgé
TiranigeNingo	egg	pólé
TogoKan	egg	tárú
TommoSoTongoTongo	egg	tálú
ToroTegu	egg	tàrú
YandaDom	egg	tòl
YornoSo	egg	tâl
JamsayDouentza	egg yolk (yellow)	tàrù+yɔ̀rɔ̀+pìrⁿé
BonduSoNajamba	egg yolk (yellow)	pòl+ŋgòɔ́ɔ́+là+ŋgò
TommoSoTongoTongo	egg yolk (yellow)	tàlùn+yɛ̀lɛ̀ɔ́ɔ́+lɔ̀
TommoSoTongoTongo	egg yolk (yellow)	tàlù+yùlɔ̀+púnɔ́
ToroTegu	egg yolk (yellow)	tàrù+bàrⁿí
YandaDom	egg yolk (yellow)	tòl+lòl+púná
YornoSo	egg yolk (yellow)	tàl+yùlɔ̀+pɔ̀rⁿɔ̀+kɔ̌l
Ampari	person, human being	ì+ndà+ró
BankanTey	person, human being	àsùmǎ+m
BenTey	person, human being	nǔ+m
Bunoge	person, human being	sójò
DogulDomBendiely	person, human being	nóó
DogulDomKundialang	person, human being	nòó
DonnoSo	person, human being	ndɛ́
JamsayGourou	person, human being	ínén
JamsayDouentza	person, human being	ínén
JamsayMondoro	person, human being	ínén
Mombo	person, human being	ńdá
BonduSoNajamba	person, human being	nòó
BonduSoKindige	person	nòó
Nanga	person, human being	nu�u�
Penange	person, human being	ntá
PergeTegu	person, human being	ínérⁿú
TebulUre	person, human being	ɲě
Tiranige	person, human being	ndàà
TogoKan	person, human being	nǎ
TommoSoTongoTongo	person, human being	ńdɛ́
TomoKanDiangassagou	person, human being	nèŋè
TomoKanSegue	person, human being	ɲɛ̀ʔⁿɛ̀
ToroTegu	person, human being	nùrⁿú
ToroTegu	person, human being	nùrⁿú
ToroTegu	person, human being	nùnû+nûrⁿú
YandaDom	person, human being	nò
YornoSo	person, human being	ìnɛ́
BankanTey	boy	àrⁿàyî+m
BenTey	boy	àsùwⁿɛ̀+yî+m
BenTey	boy	àsùwⁿɛ̀+yî+m
BenTey	boy	àsùwⁿɔ̀+yî+m
BenTey	boy	àsùwⁿɔ̀+yî+m
Bunoge	boy	béénò+lòyè
DogulDomBendiely	boy	ègùánà
DogulDomKundialang	boy	ègánà
DonnoSo	boy	ànnàíì
DonnoSo	boy	ànnàý
JamsayGourou	boy	àîn
JamsayDouentza	boy	àyⁿîn
JamsayMondoro	boy	àyⁿîn
Mombo	boy	wèèwá+láy
BonduSoNajamba	boy	è+ndèèá+nè
Nanga	boy	árⁿây+ⁿ
Nanga	boy	árⁿây+ⁿ
Penange	boy	wèèwá+lá
PergeTegu	boy	ànìírⁿù
TebulUre	boy	árⁿáyɛ̀
Tiranige	boy	bèbá+náwè
TogoKan	boy	àrⁿáỳ+ⁿ
TommoSoTongoTongo	boy	ànnàý
TomoKanDiangassagou	boy	ʔààⁿʔíí+ⁿ
TomoKanSegue	boy	ʔààⁿʔì+w+ⁿ
YandaDom	boy	ènèán
BankanTey	girl	yààyî+m
BenTey	girl	yààyî+m
BenTey	girl	yààyî+m
Bunoge	girl	bééyɔ̀ɔ̀+yɛ̀
DogulDomBendiely	girl	ègùyáá
DogulDomKundialang	girl	ègìyàá
DonnoSo	girl	yàànàý
DonnoSo	girl	yàànàíì
JamsayGourou	girl	ɲɛ̌ỳn
JamsayDouentza	girl	ɲɛ̀în
JamsayMondoro	girl	ɲɛ̀în
Mombo	girl	wèèyàá+y
Mombo	girl	wèèyàá+y
BonduSoNajamba	girl	è+ndèè+yɛ̌ɛ̌
Nanga	girl	yǎỳ+ⁿ
Nanga	girl	yǎỳ+ⁿ
Penange	girl	wèèyɔ̀ɔ̀
PergeTegu	girl	ɲǎy+nù
TebulUre	girl	ɛ̀dáyɛ́
Tiranige	girl	béyé+wè
TogoKan	girl	ɲɛ̌ỳ+ⁿ
TommoSoTongoTongo	girl	ìyàý
TomoKanDiangassagou	girl	ɲòòⁿʔíí+ⁿ
TomoKanSegue	girl	ɲɔ̀wⁿ+ʔìw+ⁿ
ToroTegu	girl	yⁿàrⁿìì+rⁿíí
YandaDom	girl	èníyè
Nanga	young (adolescent) man, not yet bearded	àrⁿàgù+rɔ́
TogoKan	young (adolescent) man, not yet bearded	àrⁿàìⁿsóó+ró
TommoSoTongoTongo	young (adolescent) man, not yet bearded	sàgà+ràý
YornoSo	young (adolescent) man, not yet bearded	ììsòórò
BankanTey	young (adolescent) woman, not yet a mother	yàgù+râ+m
BenTey	young (adolescent) woman, not yet a mother	yàgù+rɔ̂+m
DonnoSo	young (adolescent) woman, not yet a mother	gùlɔ́
JamsayDouentza	young (adolescent) woman, not yet a mother	ɲɛ̀ìn+yààsú+ŋúrⁿí+n
BonduSoNajamba	young (adolescent) woman, not yet a mother	è+ndè+gùláà
Nanga	young (adolescent) woman, not yet a mother	yàgù+rɔ́
TommoSoTongoTongo	young (adolescent) woman, not yet a mother	ìyày+gùlɔ̌+y
ToroTegu	young (adolescent) woman, not yet a mother	yàgù+rɔ̌n
YandaDom	young (adolescent) woman, not yet a mother	gùlɔ̀
YornoSo	young (adolescent) woman, not yet a mother	yààgù+lɔ̀ý
Ampari	man, male person	ì+ndá+nàrà
Ampari	man, male person	nàrá
BankanTey	man, male person	árⁿà+m
BenTey	man, male person	árⁿà+m
Bunoge	man, male person	nólò
DogulDomBendiely	man, male person	ánà
DogulDomBendiely	man, male person	nòòánà
DogulDomKundialang	man, male person	ánà
DonnoSo	man, male person	ánná
JamsayGourou	man, male person	ǎn
JamsayDouentza	man, male person	ǎn
JamsayMondoro	man, male person	ǎn
Mombo	man, male person	wálá
BonduSoNajamba	man, male person	ánè
BonduSoNajamba	man, male person	ánì
Nanga	man, male person	árⁿâ
Penange	man, male person	wálá
PergeTegu	man, male person	ànú
TebulUre	man, male person	árⁿá
Tiranige	man, male person	ndà+báná
Tiranige	man, male person	bànà
Tiranige	man, male person	báná
TogoKan	man, male person	àrⁿá
TommoSoTongoTongo	man, male person	ànná
TomoKanDiangassagou	man, male person	ʔàà+ⁿ
ToroTegu	man, male person	ànú
YandaDom	man, male person	án
YornoSo	man, male person	áynɛ́
BankanTey	old man	àrⁿàpɛ̌+m
BenTey	old man	àrⁿàpɛ̌+m
Bunoge	old man	nòló+kɛ̀m+nɔ̀
DogulDomKundialang	old man	ànàpǎ+y
DonnoSo	old man	ànnáá+nà
DonnoSo	old man	ànnà+pǎy
JamsayDouentza	old man	àngǎ+n
Mombo	old man	wàlà+káánù
BonduSoNajamba	old man	ànèkú+njɛ́ɛ́
BonduSoKindige	old man	ànkú+njɛ̀
Nanga	old man	àrⁿàpɛ̌ɛ̌
Penange	old man	wàlà+káám+nɔ́
TebulUre	old man	àrⁿàpɛ̌ɛ̌
Tiranige	old man	ndà+bànà+kún+jú
TogoKan	old man	àrⁿàgà+rá
TogoKan	old man	àrⁿàgà+ràpɛ̌+ⁿ
TogoKan	old man	ànnáá
TommoSoTongoTongo	old man	ànnà+pɛ̀ɛ̀nɛ́
TomoKanDiangassagou	old man	ʔààⁿgà+rⁿàw+ⁿ
TomoKanSegue	old man	ʔààⁿgà+ràw+ⁿ
ToroTegu	old man	ànpà+ynú
ToroTegu	old man	àràpà+ynú
YandaDom	old man	ànpɛ̀+y
YornoSo	old man	àynɛ̀+pɛ̌y+nɛ́
Ampari	woman, female person	ì+ndá+yɔ̀ɔ̀
Ampari	woman, female person	yɔ̌ɔ̌
BankanTey	woman, female person	yǎ+m
BenTey	woman, female person	yǎ+m
Bunoge	woman, female person	yɔ́
DogulDomBendiely	woman, female person	yáá
DogulDomBendiely	woman, female person	nòòyáá
DogulDomKundialang	woman, female person	yàá
DogulDomKundialang	woman, female person	yàá+g
DonnoSo	woman, female person	yààná
DonnoSo	woman, female person	yàànà+pǎy
JamsayGourou	woman, female person	ɲɛ̌n
JamsayDouentza	woman, female person	ɲɛ̌n
JamsayMondoro	woman, female person	ɲɛ̌n
Mombo	woman, female person	yɔ̂ɔ̂
BonduSoNajamba	woman, female person	yɛ̌ɛ̌
Nanga	woman, female person	yǎŋ
Penange	woman, female person	yɔ̀ɔ̀
PergeTegu	woman, female person	ɲàrⁿú
TebulUre	woman, female person	yǎ
TiranigeBoui	woman, female person	ndà+yéé
TiranigeBoui	woman, female person	yéé
TiranigeNingo	woman, female person	yéé
TogoKan	woman, female person	ɲɛ̌
TommoSoTongoTongo	woman, female person	yààná
ToroTegu	woman, female person	yⁿàrⁿú
ToroTegu	woman, female person	yⁿàrⁿú
YandaDom	woman, female person	yɛ̀
YornoSo	woman, female person	yàárⁿá
BankanTey	old woman	yàpɛ̌+m
BenTey	old woman	yàpɛ̌+m
Bunoge	old woman	yɔ́ɔ́kɛ̀+mnɔ̀
DogulDomKundialang	old woman	yààpǎ+y
DonnoSo	old woman	yàn+náánà
JamsayDouentza	old woman	ɲɛ̀n+gǎn
Mombo	old woman	yɔ̀ɔ̀káá+nù
BonduSoNajamba	old woman	yàsí+lè
Nanga	old woman	yààpɛ̌ɛ̌
Penange	old woman	yɔ̀ɔ̀káá+mnɔ́
TebulUre	old woman	yàpɛ̌ɛ̌
Tiranige	old woman	ndà+yèèkú+njú
TogoKan	old woman	yɛ̀náá
TommoSoTongoTongo	old woman	yàànà+pɛ̀ɛ̀nɛ́
TomoKanDiangassagou	old woman	ɲòòⁿgà+rⁿàw+ⁿ
TomoKanSegue	old woman	ɲɔ̀wⁿ+gàrà+w+ⁿ
ToroTegu	old woman	yàpà+ynú
YandaDom	old woman	yɛ̀pɛ̀+y
YornoSo	old woman	yàpɛ̌+ynɛ́
BankanTey	old (thing, animal)	pɛ̌+ɛ̌
BenTey	old (thing, animal)	pɛ̌+ɛ̌
Bunoge	old (thing, animal)	ʔìl+ɛ̀
DogulDomBendiely	old (thing, animal)	dìy+ɔ́
DogulDomKundialang	old (thing, animal)	dìyɔ̌+ɔ̌
DonnoSo	old (thing, animal)	pɛ̌+y
JamsayGourou	old (thing, animal)	kóór+ó
JamsayGourou	old (thing, animal)	pɛ́+yⁿ
JamsayDouentza	old (thing, animal)	pɛ̌+yⁿ
JamsayMondoro	old (thing, animal)	pɛ̌+yⁿ
Mombo	old (thing, animal)	káán+ú
BonduSoNajamba	old (thing, animal)	kúnjɔ́+ɔ́
Nanga	old (thing, animal)	pɛ̌+ɛ̌
Penange	old (thing, animal)	káámn+ɔ́
PergeTegu	old (thing, animal)	pɛ̌+y
TebulUre	old (thing, animal)	pɛ̀yg+ɔ́
TebulUre	old (thing, animal)	pɛ̌+ɛ̌
Tiranige	old (thing, animal)	kúnj+ú
TogoKan	old (thing, animal)	pɛ̌ⁿ
TommoSoTongoTongo	old (thing, animal)	pɛ̌+y
TomoKanDiangassagou	old (thing, animal)	pyɛ̀ⁿ
TomoKanSegue	old (thing, animal)	pyɛ̀ⁿ
ToroTegu	old (thing, animal)	yɔ̌+ɔ̌
ToroTegu	old (thing, animal)	wáág+ú
YandaDom	old (thing, animal)	pɛ̀+y
YornoSo	old (thing, animal)	pɛ̌+y
BankanTey	grow (plants)	kúy+ɛ́
BenTey	grow (plants)	kúy+ɔ́
DogulDomBendiely	grow (plants)	tɔ̀y+ɛ́
JamsayDouentza	grow (plants)	kɔ́+ɔ́
Mombo	grow (plants)	kwɛ́+ɛ́
BonduSoNajamba	grow (plants)	màŋg+í
Nanga	grow (plants)	kúy+ɔ́
PergeTegu	grow (plants)	màr+á
TogoKan	grow (plants)	kɔ́+ɔ́
TommoSoTongoTongo	grow (plants)	tìm+ɛ́+yííb+ɛ́
ToroTegu	grow (plants)	mɔ̀yⁿ+ɔ́
YandaDom	grow (plants)	íb+é
YornoSo	grow (plants)	kɔ́+ɔ́
BankanTey	young	jɔ́kkɔ̀lɛ̀m
BenTey	young	sòóròm
DogulDomBendiely	young	sálàlɛ̀ɛ̀g+ù
DonnoSo	young	ɔ̀rí+ì
JamsayDouentza	young	gàyl+ɛ́
JamsayDouentza	young	sòór+ò
JamsayDouentza	young	dáɣ+á
BonduSoNajamba	young	èndwà+á
Nanga	young	sòór+ô
TebulUre	young	bónd+ó
Tiranige	young	sɛ́g+ɛ́
TogoKan	young	dág+á
TommoSoTongoTongo	young	ságár+á
TommoSoTongoTongo	young	sàgàr+àý
TomoKanDiangassagou	young	gùl+à
ToroTegu	young	kùrě+y
YandaDom	young	sòòlíy+ɛ̀
YornoSo	young	dàg+ìý
YornoSo	young	sòòré+è
Ampari	new	kàànd+à
BankanTey	new	kánd+à
BenTey	new	kál+à
Bunoge	new	kànd+à
DogulDomBendiely	new	kás+á
DogulDomKundialang	new	kàsà+á
DonnoSo	new	kànd+á
JamsayGourou	new	kàn+á
JamsayDouentza	new	kàn+á
JamsayMondoro	new	kàn+á
Mombo	new	kánd+á
BonduSoNajamba	new	kàndà+á
Nanga	new	kánd+à
Penange	new	kànd+à
PergeTegu	new	kàl+á
TebulUre	new	kànd+á
Tiranige	new	kánd+á
TogoKan	new	kàn+á
TommoSoTongoTongo	new	kànd+á
TomoKanDiangassagou	new	kànd+à
TomoKanSegue	new	kànd+à
ToroTegu	new	kàl+á
YandaDom	new	kànd+à
YornoSo	new	kàn+á
BankanTey	worn out, old, no longer useful (object)	pɛ̌+ɛ̌
BenTey	worn out, old, no longer useful (object)	pɛ̌+ɛ̌
Bunoge	worn out, old, no longer useful (object)	ʔìl+ɛ̀
DonnoSo	worn out, old, no longer useful (object)	yám+à
JamsayDouentza	worn out, old, no longer useful (object)	pɛ̌+yⁿ
Mombo	worn out, old, no longer useful (object)	ómbéɲómèdúr+é
BonduSoNajamba	worn out, old, no longer useful (object)	kùnjò+ó
Nanga	worn out, old, no longer useful (object)	pɛ̌+ɛ̌
Penange	worn out, old, no longer useful (object)	ùl+ɛ̀
TebulUre	worn out, old, no longer useful (object)	pɛ̀yg+ɔ́
Tiranige	worn out, old, no longer useful (object)	yɔ́gɔ́r+ɔ́
TommoSoTongoTongo	worn out, old, no longer useful (object)	kɔ́+ykɔ́y
TommoSoTongoTongo	worn out, old, no longer useful (object)	tɔ́náád+ɛ̀
TommoSoTongoTongo	worn out, old, no longer useful (object)	tɔ̀n+ú
TomoKanSegue	worn out, old, no longer useful (object)	cɛ̀l+ɛ̀
TomoKanSegue	worn out, old, no longer useful (object)	kòl+ò
ToroTegu	worn out, old, no longer useful (object)	pòt+ú
YornoSo	worn out, old, no longer useful (object)	pɛ̌+y
YornoSo	worn out, old, no longer useful (object)	sɛ́mɛ́l+ɛ́
DogulDomKundialang	(child) be born	nàl+yé
BonduSoNajamba	(child) be born	nàl+í+yɛ́
TommoSoTongoTongo	(child) be born	nàl+í+yɛ́
YornoSo	(child) be born	nàrⁿɛ́+ɛ́
BankanTey	pregnant (woman)	yàdùsûm
BenTey	pregnant (woman)	pìrègúm
Bunoge	pregnant (woman)	dòlég+à
DogulDomKundialang	pregnant (woman)	yààbɛ̀rɛ̀gá+á
JamsayGourou	pregnant (woman)	yèlórùn
JamsayDouentza	pregnant (woman)	yɛ̀lórìn
JamsayDouentza	pregnant (woman)	lórìn
JamsayDouentza	pregnant (woman)	bɛ̀rɛ̀gín
Mombo	pregnant (woman)	píjíŋg+à
BonduSoNajamba	pregnant (woman)	yàsɛ́nd+ɛ̀
Nanga	pregnant (woman)	yààpìrèg+í
TebulUre	pregnant (woman)	bɛ̀rààj+é
TogoKan	pregnant (woman)	lór+ú
TommoSoTongoTongo	pregnant (woman)	bɛ̀r+ɛ́
TommoSoTongoTongo	pregnant (woman)	túgónn+ɛ́
ToroTegu	pregnant (woman)	yⁿàrⁿùpùróbàs+à
YandaDom	pregnant (woman)	yɛ̀bɛ̀dɛ̀j+ò
YornoSo	pregnant (woman)	yààbɛ̀rɛ̀gín+ɛ́
Ampari	kill	gìy+ɛ̀
BankanTey	kill	j+ɛ́
BenTey	kill	jìy+ɛ́
Bunoge	kill	gɛ́ɛ́w+ɛ̀
DogulDomBendiely	kill	gɛ̀w+ɛ́
DogulDomBendiely	kill	sɛ̀m+ɛ́
DogulDomKundialang	kill	gɛ̀w+ɛ́
DonnoSo	kill	dà+á
JamsayGourou	kill	wɔ̌+ɔ̌
JamsayDouentza	kill	wɔ̌+ɔ̌
JamsayMondoro	kill	wɔ̌+ɔ̌
Mombo	kill	gyɛ́+ɛ́
BonduSoNajamba	kill	jìy+ɛ́
BonduSoNajamba	kill	gìy+ɛ́
Nanga	kill	jìy+ɛ́
Nanga	kill	gìy+ɛ́
Penange	kill	gíy+ɛ́
PergeTegu	kill	wɔ̌+ɔ̌
TebulUre	kill	j+ɛ̌
Tiranige	kill	jɛ́y+ɔ́
TogoKan	kill	dàrⁿ+á
TommoSoTongoTongo	kill	dà+á
TomoKanDiangassagou	kill	dɛ̀l+ɛ̀
TomoKanSegue	kill	dɛ̀l+ɛ̀
ToroTegu	kill	wɔ̌+ɔ̌
YandaDom	kill	j+ɛ́
YornoSo	kill	dà+á
BankanTey	dead person, corpse	tíwɛ́+m
BenTey	dead person, corpse	tìwɛ́
Bunoge	dead person, corpse	dòòwà
DogulDomBendiely	dead person, corpse	tìbì+gí
DogulDomBendiely	dead person, corpse	tìbù+wú
DogulDomKundialang	dead person, corpse	tìbù+gú
DonnoSo	dead person, corpse	yì+mú
JamsayDouentza	dead person, corpse	nùwⁿó
Mombo	dead person, corpse	ndàd+wɛ́
BonduSoNajamba	dead person, corpse	nòòtí+bɛ́ɛ́
Nanga	dead person, corpse	tùwá
PergeTegu	dead person, corpse	nùwⁿó
TebulUre	dead person, corpse	tìbáá
TommoSoTongoTongo	dead person, corpse	yì+mú
TomoKanSegue	dead person, corpse	nù+mù
ToroTegu	dead person, corpse	nùn+núwⁿó
YandaDom	dead person, corpse	tìbɛ̀
YornoSo	dead person, corpse	yǐ+m
BankanTey	bury (sb)	bès+í
BenTey	bury (sb)	bɛ̀s+í
Bunoge	bury (sb)	díŋg+è
DogulDomKundialang	bury (sb)	bìs+é
DogulDomKundialang	bury (sb)	bìg+ɛ́
DonnoSo	bury (sb)	bìg+é
JamsayGourou	bury (sb)	bès+á
JamsayDouentza	bury (sb)	bɔ̌+ɔ̌
JamsayDouentza	bury (sb)	bèj+é
Mombo	bury (sb)	díŋg+é
BonduSoNajamba	bury (sb)	bèj+è
Nanga	bury (sb)	bɛ̀s+í
Penange	bury (sb)	díŋg+é
PergeTegu	bury (sb)	bìyⁿ+ɛ́
TebulUre	bury (sb)	cɛ́nd+í
TebulUre	bury (sb)	bèd+é
Tiranige	bury (sb)	béj+ó
Tiranige	bury (sb)	dúŋg+ó
TogoKan	bury (sb)	bìy+ɛ́
TommoSoTongoTongo	bury (sb)	bòd+ó
TommoSoTongoTongo	bury (sb)	njír+ó
TommoSoTongoTongo	bury (sb)	ádár+á
TomoKanDiangassagou	bury (sb)	bììr+ì
TomoKanSegue	bury (sb)	bììr+ì
ToroTegu	bury (sb)	bìw+á
YandaDom	bury (sb)	bèz+é
YandaDom	bury (sb)	bùd+ɔ́
YornoSo	bury (sb)	bòj+ó
BonduSoNajamba	grave, final resting place, spot where a corpse is buried	bǐỳn
TommoSoTongoTongo	grave, final resting place, spot where a corpse is buried	yìmn+jó
BenTey	grief (after a death)	cɛ̀lɛ̀+yɔ̌ɔ̌
JamsayDouentza	grief (after a death)	cɛ̀nɛ̀ɛ́ɛ́+ⁿ
BonduSoNajamba	grief (after a death)	kè+ndàà+ɲà+mí+n
Nanga	grief (after a death)	kɛ̀+ndɛ̀+kò+yó
TogoKan	grief (after a death)	kɛ̀nɛ̀+kɔ̌+ⁿ
TommoSoTongoTongo	grief (after a death)	kì+ndɛ̀+pá+rɛ́
ToroTegu	grief (after a death)	cɛ̀là+yí
YornoSo	grief (after a death)	kààlíì
YornoSo	grief (after a death)	kìnɛ̀+jî+m
BankanTey	phantom, ghost (of person)	kí+ndè
BenTey	phantom, ghost (of person)	nǔm+cílèè
Bunoge	phantom, ghost (of person)	kì+ndò+bè
JamsayDouentza	phantom, ghost (of person)	ìnècì+né
Mombo	phantom, ghost (of person)	dwɛ̂ɛ̂
BonduSoNajamba	phantom, ghost (of person)	nòókì+ndò+kì+ndòò
Nanga	phantom, ghost (of person)	nu�u�kí+ndè
PergeTegu	phantom, ghost (of person)	kìlé
TebulUre	phantom, ghost (of person)	kìkì+ndé
TogoKan	phantom, ghost (of person)	nàkì+né
TommoSoTongoTongo	phantom, ghost (of person)	kíkí+ndé
ToroTegu	phantom, ghost (of person)	nǔyⁿ+cìlò
YornoSo	phantom, ghost (of person)	kìkǐ+n
BankanTey	soul	kí+ndè
BenTey	soul	yó+ŋkù
DogulDomBendiely	soul	nín+nù
DogulDomKundialang	soul	yó+ŋkù
DonnoSo	soul	kì+ndù+kí+ndù
JamsayDouentza	soul	yó+ŋkì
JamsayDouentza	soul	círⁿé
Mombo	soul	ɲá+ŋgù
BonduSoNajamba	soul	kín+jàn
BonduSoNajamba	soul	kí+ndèè
Nanga	soul	yó+ŋgì
Penange	soul	ɲà+ŋgù
PergeTegu	soul	yó+ŋkù
Tiranige	soul	ɲà+ŋgò
TogoKan	soul	kìné
TommoSoTongoTongo	soul	kíkí+ndé
ToroTegu	soul	círⁿú
YandaDom	soul	cìn+zà
YornoSo	soul	kín
YornoSo	soul	yó+ŋkù
BankanTey	widow (not yet remarried)	àwrà+yǎ+m
BenTey	widow (not yet remarried)	yàpà+lú+m
Bunoge	widow (not yet remarried)	yɔ́ɔ́pà+ndò+gà
DogulDomKundialang	widow (not yet remarried)	yààpà+ndé
DonnoSo	widow (not yet remarried)	yààpà+ndì+nɛ́
JamsayGourou	widow (not yet remarried)	yààpǎ+n
JamsayDouentza	widow (not yet remarried)	yɛ̀pà+nín
Mombo	widow (not yet remarried)	yɔ̀ɔ̀pá+ndè
BonduSoNajamba	widow (not yet remarried)	yàpà+ndé
Nanga	widow (not yet remarried)	yàpà+ndí
PergeTegu	widow (not yet remarried)	yàpà+lún
TebulUre	widow (not yet remarried)	yàpà+ndɛ̌ɛ̌
TommoSoTongoTongo	widow (not yet remarried)	yààpà+ndé
TomoKanDiangassagou	widow (not yet remarried)	yàpà+ndù
TomoKanSegue	widow (not yet remarried)	yààpà+ndù
ToroTegu	widow (not yet remarried)	yàkú+mnó
YandaDom	widow (not yet remarried)	yɛ̀pà+ndè
YornoSo	widow (not yet remarried)	yàpǎ+nnɛ́
BankanTey	widower	àwràá+rⁿà+m
BenTey	widower	àrⁿàpà+lú+mpà+lú
JamsayGourou	widower	pǎn
JamsayDouentza	widower	ànpá+ndáà+n
BonduSoNajamba	widower	ànàpà+ndé
Nanga	widower	àrⁿàpà+ndí
PergeTegu	widower	ànùpǎ+ldá+ŋgà+n
TommoSoTongoTongo	widower	ànàpà+ndé
ToroTegu	widower	àràkú+mnó
YandaDom	widower	ànpà+ndè
YornoSo	widower	àrⁿàpǎ+nnɛ́
BankanTey	orphan	nàrⁿì+yⁿɛ̂+m
BenTey	orphan	lààwà+gú+m
Bunoge	orphan	nín+jóbè
DogulDomBendiely	orphan	ábíyɛ̀
DogulDomKundialang	orphan	àbìyɛ́
DonnoSo	orphan	àbɛ̀ɛ̀gí+nɛ̀
JamsayDouentza	orphan	lààwà+gín
JamsayDouentza	orphan	lààwá+n
Mombo	orphan	àbàbà+wéé
BonduSoNajamba	orphan	àjàbà+lé
BonduSoNajamba	orphan	ɔ̀bìyɛ́
Nanga	orphan	nàrⁿì+yⁿɛ́
Penange	orphan	átíí+mɛ̀
PergeTegu	orphan	lààwà+gúnú
TebulUre	orphan	àbɛ́
TogoKan	orphan	tɔ̀ɲú
TommoSoTongoTongo	orphan	àbìyɛ̀+nɛ́
TomoKanDiangassagou	orphan	ʔììⁿtò+njú+jú+ⁿ
TomoKanSegue	orphan	ʔììⁿtɔ̀ⁿ+jú+ⁿ
TomoKanSegue	orphan	ìwⁿtɔ̀ⁿ+jú+ⁿ
ToroTegu	orphan	àtíí+mè
ToroTegu	orphan	àtíìníí
YandaDom	orphan	ènèɔ̀bì+yɛ̀
YornoSo	orphan	àbɛ̌ɛ̌
BankanTey	body	jèsù+gùsú
BankanTey	body	jèsú
BenTey	body	gèsú
BenTey	body	jèsú
Bunoge	body	wéná+mà
DogulDomBendiely	body	gòzò+gó
DogulDomKundialang	body	gòs+gó
DonnoSo	body	gòdú
DonnoSo	body	díŋɛ̀+lɛ̀ŋ
JamsayGourou	body	gèsú
JamsayDouentza	body	jèjú
JamsayDouentza	body	jèjù+gùjú
JamsayMondoro	body	jèjú
Mombo	body	wójì
BonduSoNajamba	body	gòjí+ŋgé
Nanga	body	gèsí
Penange	body	wènà+mà
PergeTegu	body	gèsú
TebulUre	body	gòdù+gó
Tiranige	body	góó+ⁿ
Tiranige	body	góy
TogoKan	body	gìyé
TommoSoTongoTongo	body	gòdú
TomoKanDiangassagou	body	jèè
ToroTegu	body	jèsù+gùsú
ToroTegu	body	jèsù+kùsú
ToroTegu	body	húlè
YandaDom	body	gòzù
YornoSo	body	gòjú
Ampari	skin	gùjú
BankanTey	skin	gùsú
BenTey	skin	gùsú
Bunoge	skin	gwí
DogulDomBendiely	skin	gúzú+gú
DogulDomKundialang	skin	gùs+gú
DonnoSo	skin	gùdú
JamsayGourou	skin	gùsú
JamsayDouentza	skin	gùjú
JamsayMondoro	skin	gùjú
Mombo	skin	gújù
BonduSoNajamba	skin	gùjú
Nanga	skin	gùsí
Penange	skin	gùjù
PergeTegu	skin	gùsú
TebulUre	skin	gùdù+gó
TiranigeBoui	skin	gwíí
TiranigeNingo	skin	gúy
TogoKan	skin	gùjú
TommoSoTongoTongo	skin	gùdú
TomoKanDiangassagou	skin	gù+gù
TomoKanSegue	skin	jèè+gù
TomoKanSegue	skin	gù
ToroTegu	skin	gùsú
YandaDom	skin	gùzù
YornoSo	skin	gùjú
BankanTey	flesh, muscle tissue	nà+máà
BankanTey	flesh, muscle tissue	gèsù+nà+máà
BenTey	flesh, muscle tissue	nàwⁿàà+bàrⁿâ+y+ⁿ
JamsayDouentza	flesh, muscle tissue	jèjù+nɔ̀wⁿɔ́
Mombo	flesh, muscle tissue	ńdáná+má
BonduSoNajamba	flesh, muscle tissue	gòjì+nà+máà
Nanga	flesh, muscle tissue	nàmà+bùrá
Nanga	flesh, muscle tissue	gèsì+nà+mâ
PergeTegu	flesh, muscle tissue	gèsù+nàwⁿá
TebulUre	flesh, muscle tissue	nà+má
TogoKan	flesh, muscle tissue	nɔ̀wⁿɔ̀+já+ⁿ
TommoSoTongoTongo	flesh, muscle tissue	nàmà+bún+jɔ́
TomoKanSegue	flesh, muscle tissue	jèènà+mà
ToroTegu	flesh, muscle tissue	nààbú+ŋúnò
YandaDom	flesh, muscle tissue	gòzù+nà+mà
